Image_Name,Blink_Flag_EAR,Left_EAR,Right_EAR,EAR_Avg,Classification
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1024.png,0,0.31222908534136,0.320222078625785,0.31622558198357253,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1025.png,0,0.2906591794880899,0.279108277990115,0.28488372873910245,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1026.png,0,0.28941438070815306,0.28052510760370775,0.2849697441559304,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1027.png,0,0.28082797815086524,0.2978630515460766,0.28934551484847093,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1028.png,0,0.279108277990115,0.2622387811268167,0.27067352955846585,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1029.png,0,0.2698978095246549,0.279108277990115,0.274503043757385,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1030.png,0,0.2906591794880899,0.3002857730550625,0.2954724762715762,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1031.png,0,0.2906591794880899,0.2698004091849499,0.2802297943365199,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1032.png,0,0.2921346446227208,0.2794167464636017,0.2857756955431613,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1033.png,0,0.279108277990115,0.27039753365387637,0.2747529058219957,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1034.png,0,0.30170260266865523,0.3002857730550625,0.30099418786185883,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1035.png,0,0.28052510760370775,0.30170260266865523,0.2911138551361815,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1036.png,0,0.31142054945152486,0.28082797815086524,0.29612426380119505,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1037.png,0,0.2914138129852693,0.29361010975735174,0.2925119613713105,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1038.png,0,0.2914138129852693,0.28052510760370775,0.28596946029448855,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1039.png,0,0.29361010975735174,0.2923526731023431,0.2929813914298474,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1040.png,0,0.2698978095246549,0.23980823009322946,0.2548530198089422,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1041.png,0,0.32146326812000997,0.320222078625785,0.3208426733728975,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1042.png,0,0.3333333333333333,0.3002857730550625,0.3168095531941979,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1043.png,0,0.2794167464636017,0.2719219758869585,0.27566936117528007,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1044.png,0,0.2591719724193925,0.28052510760370775,0.2698485400115501,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1045.png,0,0.28082797815086524,0.2794167464636017,0.2801223623072335,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1046.png,0,0.3002857730550625,0.29909933707211617,0.2996925550635893,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1047.png,0,0.23214911386371542,0.23082931283859864,0.23148921335115702,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1048.png,0,0.2906591794880899,0.27800551477633817,0.284332347132214,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1049.png,0,0.279776268442101,0.2698004091849499,0.2747883388135255,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1050.png,0,0.33476703170599303,0.31898088913156,0.3268739604187765,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1051.png,0,0.30797973336968465,0.34015838419650746,0.32406905878309605,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1052.png,0,0.35409316072174174,0.3400213697402667,0.3470572652310042,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1053.png,0,0.320222078625785,0.32146326812000997,0.3208426733728975,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1054.png,0,0.33347447556047644,0.3189568738418546,0.3262156747011655,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1055.png,0,0.34619620652766353,0.3472581680740104,0.34672718730083696,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1056.png,0,0.3599576753109892,0.3400213697402667,0.349989522525628,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1057.png,0,0.2622387811268167,0.279108277990115,0.27067352955846585,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1058.png,0,0.31772058831581507,0.320222078625785,0.31897133347080003,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1059.png,0,0.2591719724193925,0.279108277990115,0.2691401252047537,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1060.png,0,0.30170260266865523,0.29016827173687065,0.29593543720276294,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1061.png,0,0.320222078625785,0.33476703170599303,0.327494555165889,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1062.png,0,0.2921346446227208,0.30170260266865523,0.296918623645688,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1063.png,0,0.33347447556047644,0.3400213697402667,0.33674792265037157,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1064.png,0,0.35386371536865624,0.34015838419650746,0.34701104978258185,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1065.png,0,0.33347447556047644,0.3412625592344917,0.3373685173974841,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1066.png,0,0.3141885707316724,0.29904458356083746,0.3066165771462549,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1067.png,0,0.320222078625785,0.33881441061159306,0.32951824461868906,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1068.png,0,0.279108277990115,0.2978630515460766,0.2884856647680958,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1069.png,0,0.35271876855047934,0.320222078625785,0.3364704235881322,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1070.png,0,0.33347447556047644,0.32019315936789416,0.3268338174641853,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1071.png,0,0.33476703170599303,0.320222078625785,0.327494555165889,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1072.png,0,0.33476703170599303,0.3412625592344917,0.3380147954702424,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1073.png,0,0.29361010975735174,0.3141885707316724,0.30389934024451204,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1074.png,0,0.279108277990115,0.29904458356083746,0.28907643077547623,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1075.png,0,0.279108277990115,0.3141885707316724,0.29664842436089367,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1076.png,0,0.27021107114038,0.27021107114038,0.27021107114038,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1077.png,0,0.30797973336968465,0.3259576791018505,0.31696870623576756,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1078.png,0,0.30170260266865523,0.30678599553894814,0.3042442991038017,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1079.png,0,0.3011805081315417,0.30170260266865523,0.3014415554000984,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1080.png,0,0.33476703170599303,0.33476703170599303,0.33476703170599303,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1081.png,0,0.279108277990115,0.30170260266865523,0.2904054403293851,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1082.png,0,0.31142054945152486,0.3128960145861558,0.3121582820188403,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1083.png,0,0.3141885707316724,0.3141885707316724,0.3141885707316724,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1084.png,0,0.26058880203298523,0.2719219758869585,0.26625538895997186,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1085.png,0,0.279108277990115,0.27800551477633817,0.27855689638322656,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1086.png,0,0.31898088913156,0.30804303424830937,0.31351196168993467,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1087.png,0,0.29904458356083746,0.28082797815086524,0.2899362808558513,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1103.png,0,0.2591719724193925,0.27800551477633817,0.26858874359786533,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1104.png,0,0.2597914379951532,0.25955920969386326,0.2596753238445082,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1105.png,0,0.31142054945152486,0.279108277990115,0.2952644137208199,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1106.png,0,0.28194193721730043,0.3082481011975449,0.29509501920742265,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1107.png,0,0.2943724047047319,0.29361010975735174,0.2939912572310418,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1108.png,0,0.279108277990115,0.3128430032178382,0.29597564060397663,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1109.png,0,0.35409316072174174,0.3400213697402667,0.3470572652310042,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1110.png,0,0.320222078625785,0.3596352866894135,0.33992868265759923,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1111.png,0,0.3412625592344917,0.3596352866894135,0.3504489229619526,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1112.png,0,0.3004614131744302,0.30678599553894814,0.3036237043566892,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1113.png,0,0.3128960145861558,0.28082797815086524,0.2968619963685105,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1114.png,0,0.2622387811268167,0.2581479780065997,0.2601933795667082,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1115.png,0,0.2794167464636017,0.29904458356083746,0.2892306650122196,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1116.png,0,0.28082797815086524,0.2923526731023431,0.28659032562660414,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1117.png,0,0.24253562503633294,0.2591719724193925,0.25085379872786273,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1118.png,0,0.28082797815086524,0.2974617061814442,0.2891448421661547,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1119.png,0,0.2921346446227208,0.3109879245816556,0.30156128460218823,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1120.png,0,0.2921346446227208,0.26120266968241673,0.2766686571525688,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1121.png,0,0.2906591794880899,0.3005105687593797,0.2955848741237348,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1122.png,0,0.2698978095246549,0.28194193721730043,0.2759198733709777,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1123.png,0,0.2914138129852693,0.29904458356083746,0.2952291982730534,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1124.png,0,0.30170260266865523,0.29909933707211617,0.30040096987038567,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1125.png,0,0.30170260266865523,0.28082797815086524,0.29126529040976024,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1126.png,0,0.3596352866894135,0.32701575777762293,0.3433255222335182,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1127.png,0,0.30797973336968465,0.3412625592344917,0.32462114630208816,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1128.png,0,0.31898088913156,0.320222078625785,0.3196014838786725,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1129.png,0,0.3189568738418546,0.3412625592344917,0.33010971653817317,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1130.png,0,0.3128430032178382,0.3128430032178382,0.3128430032178382,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1131.png,0,0.2921346446227208,0.27137327465928585,0.28175395964100336,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1132.png,0,0.3189568738418546,0.3333333333333333,0.32614510358759397,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1133.png,0,0.28261670947211076,0.279776268442101,0.2811964889571059,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1134.png,0,0.3141885707316724,0.3002857730550625,0.3072371718933674,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1135.png,0,0.3321819194149599,0.31898088913156,0.32558140427325993,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1136.png,0,0.3002857730550625,0.3002857730550625,0.3002857730550625,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1137.png,0,0.28261670947211076,0.28194193721730043,0.2822793233447056,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1138.png,0,0.30170260266865523,0.29904458356083746,0.3003735931147463,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1139.png,0,0.29904458356083746,0.3189568738418546,0.30900072870134604,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1140.png,0,0.2698978095246549,0.2581479780065997,0.2640228937656273,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1141.png,0,0.279108277990115,0.3005105687593797,0.28980942337474735,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1142.png,0,0.30170260266865523,0.29904458356083746,0.3003735931147463,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1143.png,0,0.3091734712004211,0.2876413591345922,0.2984074151675067,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1144.png,0,0.27800551477633817,0.3005105687593797,0.28925804176785896,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1145.png,0,0.2591719724193925,0.26058880203298523,0.2598803872261889,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1146.png,0,0.320222078625785,0.32146326812000997,0.3208426733728975,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1147.png,0,0.3004614131744302,0.3002857730550625,0.3003735931147463,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1148.png,0,0.3128960145861558,0.2923526731023431,0.3026243438442494,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1149.png,0,0.32146326812000997,0.33867793750261427,0.3300706028113121,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1150.png,0,0.30170260266865523,0.3333333333333333,0.3175179680009943,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1151.png,0,0.29904458356083746,0.31142054945152486,0.30523256650618114,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1152.png,0,0.2914138129852693,0.31271310559704146,0.3020634592911554,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1153.png,0,0.3005105687593797,0.3184400354262109,0.3094753020927953,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1154.png,0,0.2906591794880899,0.3005105687593797,0.2955848741237348,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1155.png,0,0.2921346446227208,0.2978630515460766,0.2949988480843987,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1156.png,0,0.32774854690031674,0.3128430032178382,0.32029577505907747,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1157.png,0,0.29361010975735174,0.2719219758869585,0.2827660428221551,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1158.png,0,0.2716160730352862,0.2908835269052481,0.2812497999702671,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1159.png,0,0.28194193721730043,0.3128430032178382,0.2973924702175693,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1160.png,0,0.31142054945152486,0.25955920969386326,0.28548987957269406,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1161.png,0,0.27800551477633817,0.3189568738418546,0.29848119430909636,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1162.png,0,0.2711630722733202,0.25955920969386326,0.26536114098359176,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1163.png,0,0.29361010975735174,0.29061909685954823,0.29211460330844996,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1164.png,0,0.2581479780065997,0.28194193721730043,0.2700449576119501,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1165.png,0,0.35409316072174174,0.3271538580908689,0.3406235094063053,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1166.png,0,0.32146326812000997,0.320222078625785,0.3208426733728975,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1167.png,0,0.2508547030718512,0.27137327465928585,0.2611139888655685,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1168.png,0,0.25257296658248257,0.2591719724193925,0.25587246950093756,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1169.png,0,0.2978630515460766,0.279108277990115,0.2884856647680958,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1170.png,0,0.27800551477633817,0.279108277990115,0.27855689638322656,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1171.png,0,0.2906591794880899,0.2719219758869585,0.2812905776875242,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1172.png,0,0.28082797815086524,0.27800551477633817,0.2794167464636017,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1173.png,0,0.3004614131744302,0.3141885707316724,0.3073249919530513,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1174.png,0,0.31898088913156,0.3189568738418546,0.3189688814867073,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1175.png,0,0.3002857730550625,0.29904458356083746,0.29966517830795,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1176.png,0,0.3141885707316724,0.3005105687593797,0.3073495697455261,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1177.png,0,0.3141885707316724,0.279108277990115,0.29664842436089367,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1178.png,0,0.3004614131744302,0.31898088913156,0.3097211511529951,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1179.png,0,0.23923566684866998,0.29909933707211617,0.2691675019603931,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1180.png,0,0.28194193721730043,0.3005105687593797,0.29122625298834004,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1181.png,0,0.28194193721730043,0.2891073238637295,0.28552463054051497,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1182.png,0,0.3141885707316724,0.3109879245816556,0.312588247656664,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1183.png,0,0.2923526731023431,0.28915866232196175,0.29075566771215244,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1184.png,0,0.3005105687593797,0.3002857730550625,0.3003981709072211,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1185.png,0,0.26120266968241673,0.29909933707211617,0.28015100337726645,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1186.png,0,0.2794167464636017,0.23829044123686127,0.2588535938502315,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1187.png,0,0.2704528296898635,0.23923566684866998,0.25484424826926677,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1188.png,0,0.2719219758869585,0.2698978095246549,0.2709098927058067,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1189.png,0,0.28052510760370775,0.2794167464636017,0.2799709270336547,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1190.png,0,0.28194193721730043,0.26058880203298523,0.2712653696251428,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1191.png,0,0.2908835269052481,0.258138069199491,0.27451079805236955,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1192.png,0,0.2923526731023431,0.29909933707211617,0.2957260050872296,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1193.png,0,0.32146326812000997,0.29909933707211617,0.31028130259606307,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1194.png,0,0.2581479780065997,0.2300894966542111,0.2441187373304054,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1195.png,0,0.29361010975735174,0.2978630515460766,0.29573658065171415,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1196.png,0,0.28194193721730043,0.28082797815086524,0.28138495768408284,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1197.png,0,0.2719219758869585,0.2906591794880899,0.2812905776875242,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1198.png,0,0.2921346446227208,0.2794167464636017,0.2857756955431613,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1199.png,0,0.2716160730352862,0.27021107114038,0.27091357208783307,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1200.png,0,0.30170260266865523,0.28082797815086524,0.29126529040976024,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1201.png,0,0.29361010975735174,0.2974617061814442,0.295535907969398,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1202.png,0,0.2719219758869585,0.2923526731023431,0.2821373244946508,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1203.png,0,0.3321819194149599,0.3189568738418546,0.3255693966284072,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1204.png,0,0.2923526731023431,0.28052510760370775,0.2864388903530254,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1205.png,0,0.2906591794880899,0.2792903867389728,0.2849747831135313,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1206.png,0,0.3005105687593797,0.3184400354262109,0.3094753020927953,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1207.png,0,0.2719219758869585,0.23923566684866998,0.25557882136781424,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1208.png,0,0.29361010975735174,0.29886521108259184,0.2962376604199718,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1209.png,0,0.3128430032178382,0.2891073238637295,0.30097516354078385,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1210.png,0,0.2716160730352862,0.27800551477633817,0.2748107939058122,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1211.png,0,0.2923526731023431,0.28082797815086524,0.28659032562660414,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1212.png,0,0.29361010975735174,0.27800551477633817,0.28580781226684493,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1213.png,0,0.27309153816991716,0.2778868818378251,0.27548921000387117,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1214.png,0,0.2616812706568056,0.2491364395612199,0.25540885510901273,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1215.png,0,0.279108277990115,0.2794167464636017,0.2792625122268584,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1216.png,0,0.3002857730550625,0.2978630515460766,0.2990744123005695,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1217.png,0,0.279108277990115,0.3141885707316724,0.29664842436089367,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1218.png,0,0.28941438070815306,0.30170260266865523,0.29555849168840415,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1219.png,0,0.3141885707316724,0.27800551477633817,0.2960970427540053,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1220.png,0,0.3005105687593797,0.3184400354262109,0.3094753020927953,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1221.png,0,0.29361010975735174,0.2794167464636017,0.28651342811047675,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1222.png,0,0.28194193721730043,0.29909933707211617,0.2905206371447083,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1223.png,0,0.28052510760370775,0.279108277990115,0.27981669279691135,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1224.png,0,0.2622387811268167,0.28082797815086524,0.27153337963884094,Open
2020_06_04_T02_U00T_Tobii01_eyesstream_frame_1225.png,0,0.29904458356083746,0.29909933707211617,0.2990719603164768,Open
